GPT-1096,"entree portion was massive we ended up taking half of it home"
GPT-1097,"portion size were perfect for me but my partner thought they were a bit too small"
GPT-1098,"appetizer portion was much larger than we expected but it was delicious"
GPT-1099,"portion size were reasonable for price we did not leave feeling hungry"
GPT-1100,"portion size were so large that we ended up sharing a dessert instead of getting one each"
GPT-1101,"entree portion was small but flavor were so rich satisfying that it did not matter"
GPT-1102,"portion size were perfect for our family of four we did not have any leftover"
GPT-1103,"side dish portion was enough for one person but it would have been nice have a bit more share"
GPT-1104,"portion size were way too small for price we left feeling hungry"
GPT-1105,"appetizer portion was minuscule but flavor were so intense that we did not mind"
GPT-1106,"portion size were massive we could not even finish half of what we ordered"
GPT-1107,"portion size were perfect for a light lunch but they would not be enough for dinner"
GPT-1108,"entree portion was so large that we had take some home but flavor were a bit lacking"
GPT-1109,"portion size were a bit small but food was so tasty that we did not mind"
GPT-1110,"appetizer portion was enough for one person but we wish we had ordered more share"
GPT-1111,"portion size were too big for u but we appreciated that we got our money s worth"
GPT-1112,"side dish portion was perfect for one person it added a great balance main course"
GPT-1113,"portion size were a bit disappointing especially given high price of dish"
GPT-1114,"portion size were a bit small but quality of ingredient more than made up for it"
GPT-1115,"entree portion was small but accompanying side were so filling that we did not mind"
GPT-1116,"food was amazing but dirty kitchen in plain view really put u off"
GPT-1117,"hygiene in kitchen was top notch it showed in quality of food"
GPT-1118,"we were impressed by state of art kitchen it was a pleasure watching chef at work"
GPT-1119,"hygiene in kitchen left something be desired we were hesitant try any of food"
GPT-1120,"hygiene in kitchen was questionable it made u wonder what other corner were being cut"
GPT-1121,"we appreciated effort restaurant took make kitchen visible clean it added overall experience"
GPT-1122,"kitchen was so small that staff was bumping into each other but they still managed produce great food"
GPT-1123,"kitchen was in full view of dining area it was interesting watch chef at work"
GPT-1124,"kitchen was quite small but it was located in a beautiful historic building with plenty of character"
GPT-1125,"kitchen was located in a separate building from dining area which gave it a unique atmosphere"
GPT-1126,"building was modern sleek kitchen fit right in with it stainless steel appliance clean line"
GPT-1127,"kitchen was tucked away in a corner of building but it was still spacious well equipped"
GPT-1128,"building had a rustic charm it kitchen was no exception with it wood fired oven farmhouse sink"
GPT-1129,"kitchen was situated on top floor of building it provided stunning view of city"
GPT-1130,"we were a bit surprised find kitchen located outside of building but it made for a unique experience"
GPT-1131,"kitchen was located in back of building it had a cozy atmosphere with exposed brick wall warm lighting"
GPT-1132,"building had an industrial feel it kitchen fit right in with it stainless steel surface open shelving"
GPT-1133,"kitchen was in a separate building that had been converted from an old warehouse result was a unique inviting space"
GPT-1134,"seating plan was a bit confusing at first but staff was more than happy help u find a table"
GPT-1135,"seating plan was open airy with plenty of space between table for privacy"
GPT-1136,"seating plan was well designed allowed for easy movement throughout dining room"
GPT-1137,"building had a mezzanine level that overlooked dining room providing a unique seating option"
GPT-1138,"seating plan was a bit cramped but building s charming architecture more than made up for it"
GPT-1139,"seating plan was intimate cozy with dim lighting comfortable seating"
GPT-1140,"building had a private dining room for special occasion which had a more formal elegant seating layout"
GPT-1141,"seating plan was well spaced allowed for easy conversation even in a busy restaurant"
GPT-1142,"building had a rooftop terrace with plenty of seating option breathtaking view of city"
GPT-1143,"seating plan was a bit too close for comfort but building had a lively energetic atmosphere that made up for it"
GPT-1144,"building had a cozy fireplace comfortable seating making it perfect spot for a romantic evening"
GPT-1145,"building had a private room with a fireplace comfortable seating perfect for a cozy family gathering"
GPT-1146,"seating plan was a bit too spread out for our liking but building had a relaxing peaceful ambiance that made up for it"
GPT-1147,"seating plan was well suited for family with young child with plenty of space move around high chair available upon request"
GPT-1148,"building had a garden terrace with plenty of seating option providing a peaceful serene atmosphere"
GPT-1149,"seating plan was a bit cramped but building s modern design vibrant artwork made up for it"
GPT-1150,"building had a separate bar area with high top table a more casual seating layout perfect for a night out with friend"
GPT-1151,"seating plan was arranged in small intimate group perfect for a cozy dinner with friend or a date night"
GPT-1152,"building had a spacious outdoor patio with a fire pit plenty of seating option making it perfect spot for a summer night out"
GPT-1153,"seating plan was arranged in a semi circle around a small stage creating an intimate engaging atmosphere for live music performance"
GPT-1154,"seating plan was well spaced allowed for easy access buffet other food station making it a great spot for a sunday brunch"
GPT-1155,"seating plan was well organized allowed for easy communication with server ensuring a smooth enjoyable dining experience"
GPT-1156,"seating plan was a bit too crowded but building had a stunning view of ocean that made up for it"
GPT-1157,"building had a cozy lounge area with comfortable seating a live fireplace providing a warm inviting atmosphere"
GPT-1158,"seating plan was arranged in a linear pattern creating a more formal elegant atmosphere for fine dining"
GPT-1159,"staff was constantly wiping down table chair ensuring a clean sanitary dining experience"
GPT-1160,"restaurant had a hand sanitizer station at entrance providing an extra layer of protection against germ"
GPT-1161,"bathroom were spotless well stocked with soap paper towel which was a great sign of restaurant s hygiene standard"
GPT-1162,"kitchen was visible from dining area looked impeccably clean which gave me confidence in quality of food"
GPT-1163,"staff wore hairnet apron which was a small but important detail in maintaining hygiene standard"
GPT-1164,"restaurant had a strict policy of no outside food or drink which showed their commitment maintaining a clean sanitary environment"
GPT-1165,"menu were disposable single use which was a great way minimize risk of spreading germ"
GPT-1166,"staff wore glove when handling cash credit card which was a small but important detail in maintaining hygiene standard"
GPT-1167,"restaurant had a comprehensive cleaning schedule posted for all see which was a great way promote transparency accountability"
GPT-1168,"table chair were spaced out ensure social distancing which was a great sign of restaurant s commitment safety hygiene"
GPT-1169,"restaurant had both indoor outdoor seating which was great for those who prefer fresh air"
